1424301122332905472;"Condescendance, prétention, railleries, moqueries sur la vie sociale des gens, sur leur intelligence, capacité de réflexion, crédulité, ou pire.
Quandu si leghje certi tweet parlà di a ghjente antivax, ci ramenta chì a natura umana hè a stessa, qualessi sianu i parè.";;;;;;;;;;;;;;;;;;;;;;;;
1424301139147829248;Vous croyez que la sncf va obligé le pass sanitaire pour les moins de 18 ans passé le 30 septembre ??;;;;;;;;;;;;;;;;;;;;;;;;
1424301179593441280;"Sur les 2 dernières semaines, réussi à convaincre 2 proches antivax qui ont désormais leurs 1ères doses 💪
Pu que quelques millions";;;;;;;;;;;;;;;;;;;;;;;;
1424301455637426179;à quoi ça sert un pass sanitaire si c'est pour se taper des films de merde ? Ou bouffer de la crotte ?;;;;;;;;;;;;;;;;;;;;;;;;
1424301467163312128;La salle de sport avec le pass sanitaire c’est top, y a personne 😌😌 j’espère que ça sera pareil à primark;;;;;;;;;;;;;;;;;;;;;;;;
1424301479360442371;"Condaleances au prête.
On nous fait chier avec le pass sanitaire. Plus grave que ça";;;;;;;;;;;;;;;;;;;;;;;;
1424301557957513221;😂😂😂 donc dans les cafés … tu peux pas prendre un verre (meme en terrasse vide) … MAIS tu peux acheter des cigarettes et des tickets à gratter sans pass sanitaire (et la, il y a la queue)??!! 😂😂😂 le foutage de gueule est ENORME! Mais on touche pas à l’argent de l’état;;;;;;;;;;;;;;;;;;;;;;;;
1424301703831212033;Spectacle de musique classique au Conquet, pass sanitaire de rigueur, pas une seule contestation, et salle pleine. Vous pouvez continuer a manifester nous n'avons pas les mêmes valeurs;;;;;;;;;;;;;;;;;;;;;;;;
1424301743727382536;Je suis rentré dans une boîte destinée aux vaxx, contrôle du #PassSanitaire à l’entrée… une fois dedans plus aucune règle.. 🤦 ce #pass n’a vraiment rien de sanitaire.;;;;;;;;;;;;;;;;;;;;;;;;
1424301987072520193;là j’ai un repas de famille avec des antivax flemme;;;;;;;;;;;;;;;;;;;;;;;;
1424302038125588482;Wesh même à bk mcdo tout ça faut le pass sanitaire mdrrr viré comme un malpropre;;;;;;;;;;;;;;;;;;;;;;;;
1424302153745715203;"Les news aujourd'hui : entrée en vigueur du pass sanitaire, assassinat d'un prêtre par un migrant, confirmation du caractère irréversible de la fin du monde.

Et il est que 14h30";;;;;;;;;;;;;;;;;;;;;;;;
1424302265742073858;"Pourrions-nous tous cesser d'appeler ce pass ""pass sanitaire""?

Un pass sans cohérence (pas dans le RER...) n'a rien de sanitaire.

C'est un nom donné par des communicants pour masquer la vrai nature de celui-ci.

C'est un ""pass autoritaire"" pour contrôler, menacer et soumette.";;;;;;;;;;;;;;;;;;;;;;;;
1424302334486663171;Encore une fois bravo à la justice française!  Il y a un moment où il va quand même falloir agir!!!!!!  Au lieu de descendre dans les rues contre le pass sanitaire, faites le pour les bonnes raisons #Vendee #OlivierMaire;;;;;;;;;;;;;;;;;;;;;;;;
1424302597893246980;Silvano: « Veran qui ne doit pas en mener large en ce moment, autorise dans le cadre du Pass Sanitaire, les auto-tests en pharmacie  et rallonge leur validité à 72h. L'avantage c'est que c'est immédiat, pas invasif (que 2cm dans la narine) que cela ne coûte que 5 euros. »;;;;;;;;;;;;;;;;;;;;;;;;
1424302944082665476;Le Pass sanitaire se met en place sur tout le territoire et globalement cela se passe très bien, je fais confiance aux chaînes de commentaires en continu pour nous trouver l'endroit où cela coince.;;;;;;;;;;;;;;;;;;;;;;;;
1424303030296530945;Testé pour vous aujourd'hui, le pass sanitaire pour se rendre au resto. Ça a pris 5 secondes. Au restaurateurs qui disent qu'ils n'ont pas le temps ou que ce n'est pas leur travail, et qui ont touché les aides de l'État, mauvaise fois la plus totale #PassSanitaire;;;;;;;;;;;;;;;;;;;;;;;;
1424303167920123907;Comme pr les Gilets Jaunes ces mobilisations contre ce #PassSanitaire menacent Macron , et les médias sortent leur artillerie habituelle de qualitatifs, antisémite, raciste, homophobe, antivax, irresponsable, égoïste ... Le chantage à l' #antisemitisme c pénible à la longue 😔;;;;;;;;;;;;;;;;;;;;;;;;
1424303302687301633;Arreter de comparé le pass sanitaire avec la seconde guerre mondiale je trouve ça tellement irrespectueux pour les juifs !;;;;;;;;;;;;;;;;;;;;;;;;
1424303512993898496;heureusement que j’ai le pass sanitaire pour aller au 15aout au final;;;;;;;;;;;;;;;;;;;;;;;;
1424303637707337730;Hôpital de Strasbourg : 80000€ de dépense par mois pour contrôler le pass sanitaire. Avec cet argent il pourrais embaucher 25 infirmières... Je ne critique pas, mais l'argent est mal réparti selon les besoins.;;;;;;;;;;;;;;;;;;;;;;;;
1424303758113185794;"Tu as certaines personnes de ma TL qui te retweet des tweets d antivax d extrême droite 
Put1 mais ayez un peu de fierté bordel 
Donnez votre avis comme quoi vous êtes antivax et arrêtez de retweeter ses racistes";;;;;;;;;;;;;;;;;;;;;;;;
1424303825289191426;La règle est simple : à partir de demain, partout en France, on ne pourra plus câliner une lectrice sauf motif dérogatoire et uniquement sur présentation d'un pass sanitaire.;;;;;;;;;;;;;;;;;;;;;;;;
1424303826618757124;mettez juste le vaccin obligatoire ptn on refuse d'endiguer une épidémie qui va encore tuer des millions de personnes à travers le monde pcq soi disant les libertés individuelles des petits français antivax de mes couilles;;;;;;;;;;;;;;;;;;;;;;;;
